,provice,zone,title,name,surname,no.,party
6435,มหาสารคาม,4,นาย,ณัชธภัค,เนื่องยางศรี,21,ประชานิยม
6436,มหาสารคาม,4,นาย,สันติ,ประทุมรัตน์,22,พลังประชาธิปไตย
6437,มหาสารคาม,5,นาย,นิกร,วงค์ช่าง,22,ประชาธรรมไทย
6438,มุกดาหาร,1,นาย,เจษฎาพล,คําภูษา,21,รวมใจไทย
6439,มุกดาหาร,1,นางสาว,ชยิศา,พิกุลศรี,22,เพื่อแผ่นดิน
6440,มุกดาหาร,1,นาย,สมหวัง,ดีดวงพันธ์,23,ชาติไทยพัฒนา
6441,มุกดาหาร,1,นาย,อุลัย,สุพร,24,รักษ์ผืนป่าประเทศไทย
6442,มุกดาหาร,1,นางสาว,สุธาสินี,ผิวทอง,25,ประชาธรรมไทย
6443,มุกดาหาร,1,นาง,กันยกร,ซาเสน,26,ไทยศรีวิไลย์
6444,มุกดาหาร,2,นาย,กมล,สุวรรณไตรย์,21,รวมใจไทย
6445,มุกดาหาร,2,นาย,สําเนียง,ใจสุข,22,ประชาภิวัฒน์
6446,มุกดาหาร,2,นาย,ชาญสินธ์,สุพรรณโมก,23,ประชาธรรมไทย
6447,แม่ฮ่องสอน,1,ว่าที่ร้อยตรี,เทียนชัย,เครือแก้ว,19,เพื่อแผ่นดิน
6448,แม่ฮ่องสอน,1,นาย,อนุพันธ์,หาญประดับทอง,20,อนาคตใหม่
6449,แม่ฮ่องสอน,1,นาย,อํานวย,ธรรมตะถา,21,เศรษฐกิจใหม่
6450,แม่ฮ่องสอน,1,นาย,พันศักด์ิ,จิตสว่าง,22,พลังชาติไทย
6451,ยโสธร,1,นาย,สุภาพ,ธิมาชัย,20,พลังชาติไทย
6452,ยโสธร,1,นางสาว,สุดใจ,พลเยี่ยม,21,เพื่อแผ่นดิน
6453,ยโสธร,2,นาย,สร้างเกียรติ,จันทร์ทอง,17,เสรีรวมไทย
6454,ยโสธร,2,นาง,มลิวรรณ,วรสาร,18,เพื่อแผ่นดิน
6455,ยโสธร,3,นางสาว,วัฒนาภรณ์,รักสะอาด,20,เพื่อแผ่นดิน
6456,ยโสธร,3,นาง,อุตส่าห์,ชายทวีป,21,เศรษฐกิจใหม่
6457,ยะลา,1,นาย,เดชศักด์ิ,พิมเสนศรี,18,ประชาชนปฏิรูป
6458,ยะลา,1,นาย,สุรศักด์ิ,ยูโซ๊ะ,19,ถ่ินกาขาวชาววิไล
6459,ยะลา,2,นาย,อับดุลเลาะมะ,สาวา,18,พลังไทยรักชาติ
6460,ยะลา,2,นาย,มะสือดี,อาลีโตะมะ,19,ถ่ินกาขาวชาววิไล
6461,ยะลา,3,นางสาว,เสาวลักษณ์,สอนเวียง,18,ประชาชนปฏิรูป
6462,ร้อยเอ็ด,1,นาย,พิเชฐ,บุญชุม,20,ประชาธรรมไทย
6463,ร้อยเอ็ด,1,นาย,พงศ์พันธ์ุ,ซาเหลา,21,ชาติพัฒนา
6464,ร้อยเอ็ด,1,นาย,เอกภาพ,อุดมฤทธ์ิ,22,รวมใจไทย
6465,ร้อยเอ็ด,1,นาย,อัมพร,พัสดร,23,อนาคตใหม่
6466,ร้อยเอ็ด,1,นางสาว,เอมอร,พิมูลมี,24,พลังชาติไทย
6467,ร้อยเอ็ด,1,นาย,สงวน,ศรีขัดเค้า,25,พลังแรงงานไทย
6468,ร้อยเอ็ด,2,นาย,ขจรพงศ์,บุญชุม,23,ประชาธรรมไทย
6469,ร้อยเอ็ด,2,นาย,พิพัฒน์พงศ์,มะลามาตย์,24,ไทยศรีวิไลย์
6470,ร้อยเอ็ด,2,ว่าที่ร้อยตรี,ชุติเทพ,ราชสีหา,25,ภูมิใจไทย
6471,ร้อยเอ็ด,3,นาย,ไพบูลย์,สวัสด์ิผล,22,ประชาธรรมไทย
6472,ร้อยเอ็ด,3,นาย,บัณฑิต,เจนสระคู,23,ประชากรไทย
6473,ร้อยเอ็ด,4,นาย,จันทร์,เขาน้อย,23,ประชาธรรมไทย
6474,ร้อยเอ็ด,4,นาง,สิรินทรา,ละอองเอก,24,ไทยศรีวิไลย์
6475,ร้อยเอ็ด,5,นาย,สุรเดช,มูลจันที,19,ประชาธรรมไทย
6476,ร้อยเอ็ด,5,นางสาว,เสาวลักษณ์,โพธิประสิทธ์ิ,20,ไทยธรรม
6477,ร้อยเอ็ด,5,ดาบตํารวจ,สัมพันธ์,บุตรพรม,21,เสรีรวมไทย
6478,ร้อยเอ็ด,6,นาย,เจษฎา,แสนบุญมี,21,พลังปวงชนไทย
6479,ร้อยเอ็ด,6,นาย,บุญเทียน,ทํานา,22,ไทยศรีวิไลย์
6480,ร้อยเอ็ด,6,นาย,เรืองยศ,พ่ัวพันศรี,23,ประชากรไทย
6481,ร้อยเอ็ด,7,นาย,สุรภณ,สีน้ําอ้อม,24,ประชาธิปไตยใหม่
6482,ร้อยเอ็ด,7,นาย,ดาบชัย,สุวรรณศรี,25,ประชากรไทย
6483,ระยอง,1,นาย,ฉัตรชัย,เล็กบุญแถม,16,ประชาภิวัฒน์
6484,ระยอง,1,นาง,ณัทกาญจน์,ซ้ายสุข,17,เพื่อแผ่นดิน
6485,ระยอง,1,นาย,สมพร,พันธุมาศ,18,ประชาธิปไตยใหม่
6486,ระยอง,2,นาง,ธนภัทร,ร่ืนรมย์,15,ประชาภิวัฒน์
6487,ระยอง,2,นาง,จําปา,โจแฮนเนสสัน,16,ประชาธิปไตยใหม่
6488,ระยอง,3,นาย,จิรบูรณ์,นิยมสมาน,18,เศรษฐกิจใหม่
6489,ระยอง,3,นาง,รสสุคนธ์,ชูสุวรรณ,19,เพื่อแผ่นดิน
6490,ระยอง,3,นาย,สมศักด์ิ,พงษ์ศักด์ิ,20,ประชาธิปไตยใหม่
6491,ระยอง,4,นาย,ดํารงค์,ปฎิสังข์,15,ประชาภิวัฒน์
6492,ระยอง,4,นาย,กิจดี,อริพ่าย,16,ประชานิยม
6493,ระยอง,4,นางสาว,สุณี,ศรีวิจิตร์,17,ประชาธิปไตยใหม่
6494,ราชบุรี,1,นาย,โสภณ,ปภัสสรานนท์,16,ไทยรุ่งเรือง
6495,ราชบุรี,1,นาย,วิเชียร,ชีนะ,17,กรีน
6496,ราชบุรี,1,นาย,วราพงษ์,โพธ์ิทองคํา,18,ชาติไทยพัฒนา
6497,ราชบุรี,2,นางสาว,วิเชียร,พันหล่อมโส,16,ประชาชนปฏิรูป
6498,ราชบุรี,2,นาย,เกรียงไกร,ชีช่วง,17,กรีน
6499,ราชบุรี,2,นาย,บุญดี,ทําสะอาด,18,ไทยรุ่งเรือง
6500,ราชบุรี,2,นาย,เด่น,สุขอาษา,19,ชาติไทยพัฒนา
6501,ราชบุรี,3,นาย,พิรัช,รองรัตน์,16,รักษ์ผืนป่าประเทศไทย
6502,ราชบุรี,3,นาง,ละออ,ทําสะอาด,17,ไทยรุ่งเรือง
6503,ราชบุรี,4,นาย,ธนิติ,สิริสิงห,17,ประชาชนปฏิรูป
6504,ราชบุรี,4,นางสาว,วันทนา,โอทอง,18,เพื่อชาติ
6505,ราชบุรี,5,นาย,ฉัตรินทร์,มีสอน,15,พลังธรรมใหม่
